的	白勹丶
𨄂	足丶艮阝
𧏳	虫扌甫
氽	人水
𡲫	尸毛𠂇巾
𠼾	口山宀示
𤑭	火三石
𢟔	心辵艮
𥼳	米亞心
𠲵	口土厶力
𫉚	艸言戶
𤍄	火示且
𬏠	疒幺㇕
𩙌	几二辵亼月刀
𪨣	山气
𣇝	日冫亼龴
𣾾	水小丿立口
𧻪	走戈𠂇
𫥸	刀卜口
𣛩	木竹人王
𥌸	目門𠂊臼
𧛇	衤長
𪷮	水牛𠂊亼十口
𫾕	扌艸日大心
𠄽	二扌非
𨇣	足臣𠂊一見
𤶄	疒人工一
𡃑	口言丰月
潷	水竹尹二
𦂻	糸行尹二
𪒽	四土火三石
𬉽	火山乙
𠡏	生力
𬒏	石山巴
哯	口見
𪀎	口乂鳥
𠻂	口山言
𢯘	扌艸人匕
𬛏	𠂊匕月囟
𠤆	勿水耂
㖔	口一大口
𩷊	魚丩攴
𥺎	米且八
𥇹	目日一寸
𪶊	水文寸
𢝀	心穴犬
溩	水烏
𫾗	扌言亼冊
𫊩	虫𠂊又
𥩉	穴牙雨田
𦅲	糸走戈乚
𠺵	口耳戈
𫇐	至丂口又一
𡏘	土頁夂
𠶘	丁口歹刀
𢀥	匚龴丰阝
䤠	金止
𥸿	巴米
䖡	虫彐丨
𡀣	口廿口丰力
𠴝	口水王
𩺌	魚廿乚冂巾
𢺖	扌日一口口甘衤
𩼤	魚亠回禾
𦢴	月公𠂊穴犬
㫾	日小冂口
𠻃	口車干
𬳦	禾日亼㇕貝
𠹛	口山豆
𠖾	冫一木
𬞢	艸爪丁口欠
𬈗	水扌爪女
𦼟	艸糸了𠂊
𪮴	扌尸婁
𡮶	千田土小冂口
䲨	工鳥
𣋝	日三口木
𣲹	水冄
𣗒	木金十
𥠯	禾艸卜口
㐱	人彡
𫿕	方攴艸几二
𦚭	月虫
𫇌	自犬大申
𡃐	口巾口口甲一
𣩁	歹匕扌斤
嗂	口月午凵
𡀶	口水厂白小
𠿸	口艸口口一丂
𡺦	山㇕丿又皿
𩇢	丰月小冂口手
𤯊	艸人木甘
𥗹	石艸魚禾
忼	心尢
𬐸	虎田皿竹
𫥧	屮凵四十乚
𬡶	衤四土火土
𠞹	釆心刀
𪴹	一止水土厶
𦀿	糸尸毛
𥽌	米辵八頁
𠰍	口丶王
𫤄	人一口乂扌隹
𠢬	𠂊廿廿火力
𦆺	糸亼龴頁
鬂	長彡斤廾
絩	糸𠂊⺍
𫣃	亼龴宀女
𣉲	日隹又
𤺶	疒馬又
𬞊	艸宀㇕皿丁
檺	木京豕
呡	口巳七
𠸠	口亦口
𪴞	白⺍木日月
𱿜	虫心
𬓰	禾亠人夕丶
萾	艸㇕丿又皿
𢭽	扌水冂𠂊
𤚦	牛十口木
𣟫	木艸門月
𱤕	木艸大屮
𬚀	尹口羊非
𬣈	言人廿丿用
𪪉	土半𠂊母攴
𣛟	木小冂口手
𧚠	王廾衣
𬱻	立几二
𡡦	女阝八豕
𪁂	亦鳥
𨧟	金刀丶心
䃄	石京
𤊨	火戈口一
𤪊	王金亼龴
𫼌	戶艸廾
𩍢	革雨田
𤈟	女口火
𫏊	足人工一
𫰴	女宀牛
㓭	日勹亡刀
𣉹	日行亼木
𧡊	人木一見
𫑯	丶艮阝白大十
挗	扌大弓
𡴯	山乙
𫇿	艸木中
𡁛	口女木中攴
𬴭	長彡犬虫
𣠗	木㠯止彐冂巾
𥙓	示乚用
𫘵	京口了
𠼕	口扌非
𫌢	見十冂半
𨙌	竹艮卩辵一兀
𬹏	广木木文口
𫡉	宀子中
𪶏	水土厶竹
𬪼	千田土夕
𩀳	王廾𠂇厶隹
𫿇	方攴且
𫽻	扌二扌廾扌
𪥛	立申大
緍	糸氏日
𣄖	方𠂊凡虫
𬃴	木木一白
蕯	艸阝夂一生
𧶬	貝女日一
葇	艸予丿木
㗜	口亠幺田
𣠲	木示曲豆
𣛥	木非心
𪖬	𠂊母自田几
𡄧	口言甘冄
𨀺	足歹刀
𨁘	扌止足
𬘋	糸斤斤貝
𬨠	辵丿廾
𥣽	禾隹中中
𡴉	一屮凡
枛	木爪
𡤊	女工一水耂
𠴚	口人𠂊卜
𠶃	口王一兀
𬡴	衤糸白巾
𫗂	几二辵艮
𫨩	厶口匕匕
㨃	扌京子
𥺻	米金
𬩱	辵㠯土土土兀
𬇫	水扌巴
𢳝	扌革力
𦷩	艸石丿之
𬑸	矢豆穴犬
𠜭	刀扌冂𠂊
𬩩	辵𠂊又冃四又
𠄳	二土厶力
𨸾	阝𠂊匕
𬕼	竹矢口亡
𫉎	艸木工㇕口
爙	火衣口口甘
𤇥	火立
𦢄	月非衣
𡃺	口辵土土土兀
𥽔	米糸白巾
𧼌	豸走
𧊎	虫戈乚
𩴚	鬼齊示
𫪗	口戈止
𧖰	丿皿卯
慤	士冂几殳心
秱	禾凡口
𬤴	八公頁
𬎣	瓜丿之
𫪏	口水勿
𬏌	由走巳
𬗻	糸工二又皿
𧙽	衤虫
𠗰	冫王人彡
嗙	口亠八冂方
𫴬	文寸竹
𫯵	大立口阝
㯊	木一止烏
𦀻	糸巳攴
㑏	人宀寸
𩵞	魚千
𫥩	囟工㇕口
𢺛	扌門口口甲一
𤵳	疒木一
䀲	目𠂊母
𨇍	足夫夫車
𢽙	尸毛攴
𢪲	扌匕匕
𱑛	爿士卯冫
𪂰	鳥广氏一
𬐎	白衣十
𪨜	尸丶行木丶
𠽈	口水戈戈
𠀧	巴三
箤	竹衣十
𡔒	土日衣口口甘
𫠯	王廾一卜
𪞷	屮凵廾
𡂌	口匕目廾小丿
𫎰	土火糸田
𠗣	冫亼冊
𬹸	齒米夕㐄
𤍃	火水𠂊母
𡮽	小大辵𠂆十目
𦄓	糸白卯𠂊
𪝮	人言牛𠂊
𬩄	㇕丿辵八豕
𪢆	口辵耂
𦙤	月毛
𧋇	虫厂止
𣈞	日穴工
𨉟	身亼口卩
𤎏	火皿从
𥟌	禾艸凡
𨄑	足勹畐
𩪵	冎月婁攴
𢶥	扌水隹十
𤞑	犬回
𨱽	長申丿
𤞩	犬且力
𠔦	冎斤廾
𢷣	扌臼牙廾
𫧬	午言耂
𧓏	虫耳又从
𤰁	臼牙廾扌生
𥮇	竹丰阝
𪞅	了𠂊艸厶口
𪳔	𠂊木亼冊
𨑮	辵人十
𠻪	口水火火
𥊜	目言龴人
𧵟	貝瓜
𠠚	齒刀
𫦇	八刀水一亡
洏	水而
𫃚	糸卜
𡂙	口辵尸水牛
𢭵	扌女又力
𪶚	水二木心
𠖝	冃兀彡亼龴
𤻒	疒石衣十
𨃻	足歹刀火
𤋼	火艸十口
𣻅	士口水小丿
𬇭	水小丿一卜
𠿿	口羊彐戈
𠹚	口口貝
𢀫	一巛工人工一几
𬛲	丿廾至
𪓪	黽口千土
𪭸	扌口冫十
𫆸	月八酉寸
𫉩	艸口烏
𩘪	凡虫穴公
𪉥	卜圍米𠂊母
𡔃	土廿口夫隹
𠬒	土厶冎月
𥴗	竹糸了𠂊
𤎎	火广木木
𫴳	彐寸王廾
𦁂	糸人半
𠿴	口石日一寸
𥋵	目立日欠
𢰥	扌艸厶口
﨡	虫生
𤖸	爿丶王
𪺤	爿冎刀
𲎚	王廾十豆十又
𨮍	金亠回禾
𪁵	尸㇕口鳥
𬊊	火王廾
𰇼	口厶大彡
𣆏	日不一
𪁶	辵寸鳥
𩠘	八頁夕卜
𢗠	心七刀
𨯘	金人亼口口从
𥻡	米尸目
𥋶	目亠回禾
𣛭	木耂阝
𬕻	竹耳田心
橷	木白𠂊匕𠂊
𬡋	衤匚巾
𡚦	女丶
𩻕	魚酉冂𠂊
袩	衤卜口
𥌎	目雨而
𫅡	羊彐丨羊䒑口
𦋦	四十乚屮凵
𤆻	火七刀
𣖙	木羊大
𫃸	糸扌爪女
噋	口京子攴
𣾶	水阝八豕
𫄂	糸竹尹二
㧍	扌方
𬗂	米三耳
𢫑	扌夕卜
𣼽	水丶艮月
𬈰	水了巛止
𢴇	扌土半丮
𫬢	口口犬冎口
𪁄	鳥士口
𦹸	艸日十田
𢶐	扌虎豆
刧	土厶刀
𣌔	日宀夂口頁
𥡘	禾廿丿用
𩰈	長彡食土土土兀
𬦗	走巳耒
𪒗	四土火水冂𠂊木
悑	心甫
𠻀	口行走
𪅩	三厶人彡鳥
𪮈	扌人一口乂
𣹗	水王人彡
𦪼	舟禾𠂇匕日
𪟓	刀子日匕匕
𢲫	扌馬
𡈺	圍口貝亼冊
𬠨	虫尹二皿
𦡞	月木木示
𥻹	米艸人木
𫆭	月辵米
𢸾	扌臼凡口廾
𫋑	虫王刀王
𣻃	水人立口
鴺	大弓鳥
㫻	日亼冊
𬅳	八公欠門心
𪄸	丰貝鳥
𫿰	宀子文
𬙛	四大冫
𪽛	尸艸廾田
𬂥	木中匕
𠿵	口豸艮
𫸬	冂九弓丨
𱲢	米凵𠂊夂舟皿
𤊭	火广示
𢮫	扌女又弓
𫄆	糸石衣十
𬹀	鹿艸亡巛
𬚞	丁口耳阝
𩺩	魚四土厶
𣡚	田木木中刀貝
𣇊	日不口
𦄂	糸廿𠂊冂巾
𨐿	辛斤斤貝
𤀕	水宀甘八土
𤒟	火禾㇕丿頁
䱒	魚口巴
𫐮	辵亼冊
𢫕	扌丶水
𢪗	扌人卜
虶	虫丁一
𤻫	疒业土寸
𡭲	小丿屮凵
𤏦	火丰刀糸
𨠴	酉西
𬨵	辵斤丿之
𬂨	木寸竹
𥱫	竹大長
𥈶	目十冂半
𠽕	口扌一彐止
𢫘	扌卜尸
𠸚	口艸勹口
𤍅	火歹刀火
𤂬	水三石
𬀭	日卜尸
𫴾	小日匕匕
𦝎	水土厶月
𦹳	艸亼㇕貝
𢱸	扌辵艮
𤴭	疒八
埮	土火火
𧛶	衤行士寸
𠺰	口禾𠂊小
𡮣	小門才
𦪐	舟囪心
𨑜	辵一卜
𤾟	白言午
𦕟	耳丶水
䇻	竹尸毛
𬈅	水土厶中
𠌧	人亼口手
揾	扌日皿
紷	糸亼龴
𲎣	土𠂊夂齒
𬰓	雨宀月又示
𠫾	土厶夕夕
𥰇	竹言十
撔	扌日京
𪝕	人八刀皿
𪝻	人至刀水西
𡫶	宀甘八冫王廾
𡮮	小門心
𫰟	女二月
𤄲	水言廿口丰
𡒯	土艸冃豕
𤁩	水斤斤貝
𡮍	小扌屮凵
𡍟	扌石廾
𦩳	舟耂
𪡉	口丿口竹
𦑃	一日乂羽
𡭕	一小
𫵋	立日心小
𤠅	犬不皿
𪨆	小丿火田衤
𠓹	人王亼冊
𧞥	衣内口爪女
𫬊	口貝尸㇕口
𠁚	一卜亼四日
𢮩	扌子瓜
𪄤	大長鳥
𠰚	口𠂊小
𬆄	一止宀且
𣅶	日宀
𥱭	竹人長
𫅹	耒田
𬧻	婁車
𬔫	立木四貝
𬖮	米二𠂊丶皿
𥊘	目宀大丁口
𪤍	土尸廿衤
𤺭	疒竹尹二
𩄓	雨廿乚木
𫔷	門一廾巳心
𡅢	口衤木木示
𧠅	西行𠂊日夂口巴
𬦡	足竹
𡅐	艸亼龴羊䒑口
𠳝	口不口
囒	口艸門木四
𠺹	口艸大弓
𫥜	冫亼龴衣十
𠸄	口艸冂大
𤏨	火禾乂𠂇巾
𪔚	十豆十又凡口
㺔	犬爪象
㙁	土𠂊母
𢹥	扌厂日月犬土
𠇍	人心
𥇁	目人丶王
𣌂	日豕耂
𩽗	魚王予丿内口
𬋼	八乂羊丶水
𪦓	女目巳七
𬬃	金白巾竹
𡃾	口木业大
𢟞	心冫東
𨳱	午門
𡡧	女矢口日
𤗲	爿三厶人彡
𡄪	口口虫隹
𪷶	水爪幺大亼龴
𥢳	禾水耂
𢠦	心廿口夫
𩳳	鬼木从
𫜹	彐
𢶽	扌阝爪臼
㕪	口冂𠂊
𨇘	龍足
𡃘	口言火火
䔲	艸癶豆
柪	木幺力
𨀾	足水女
𱒚	口一口乂
𬉊	水耳口千土
𣛠	木四貝
𨭺	金木木示
𪚤	龍亡月千土
𠑉	人八公辵艮
𤘂	爿艸四冂夕
𣎏	圍十口𠂇月
蒣	艸行亼木
攊	扌厂禾禾止
𱮆	犬衤刀
𣐲	木口丩
𢲲	扌丶艮阝
𡥵	子日匕匕
𫄕	糸田止匕糸
𤗹	爿釆田
𣼰	水王廾心
𤥭	王車
𣉐	日辵木丶
抸	扌丿之
𫻂	女又心艮
𠶜	口牛巾刀
𫺼	心爪丨臼
𫕖	阝丁口口亼㇕
𪤻	夕夕皮
𧖐	虫臣𠂊一四見
䈵	竹公羽
吘	口午
𨡧	酉爿犬
𠊡	人羊𠂊
𠵋	口白工
𤿱	冎刀皮
𤀒	水亼月刀心
𨆥	扌口貝足
𦓊	耂匕亼四日
鈙	金攴
𧋾	虫口巴
𫤓	人匕頁辵艮
𡅷	口言羊彐戈
𥸁	竹廿口夫隹
𥇸	目丘山
𩠴	八頁亼四日
𫔮	門月
𦀹	糸木寸
𪿁	立申手目
𥺾	米止月
𢢉	水艸𠂇口心
𤟛	犬象𠂊丶
𩄑	雨十冂半
𡆙	口言象匕匕象𠂊丶
𢭜	扌士冂几
𦟶	月米卜口
㰁	木三石
𡀰	口人山隹
𪁳	口丿口鳥
𠰺	口人弋
𩩬	士冂一几冎月
𥟹	禾几一口乂
㳌	水甲
鱙	魚土土土兀
𢷯	扌匚三口大
𢘮	心立
𡶀	山内
𡵉	山兀
㧼	扌丰衤
㜥	女四貝
𢯔	扌舌刀
𪣾	土厶月匕匕
𫃰	糸厶大三
𤅧	水廾日虫虫
𤆸	火心
𣈙	日人歹刀
𧓆	虫人東厶寸
𫩍	厂又雨田
𤺴	疒土半卩又
𢯤	扌日匕卩
𢡿	心門木
𢟎	心行走
𥚅	示糸耳
𬩐	辵龴用屮凵
𥻸	米四木一
𥒮	石尸毛
𤗤	爿工貝
櫗	木艸四戈人
𪞸	囟午
𡻗	山匕目廾
𡻓	山人立口
𡚃	金一屮大
𢯜	扌糸卜
𤂱	水禾丿刀人水
𫼩	扌䒑巾
𠳗	口士冂几
𢴜	扌白⺍𠂊
𡓄	土艸辵夂丰
𪦟	女子方人冫
挅	扌㇕丿木
𠶊	口土皮
𪭃	心雨丿田皿
𠒷	牛𠂊人言
𣜰	木广䒑彐二八
䁘	目月午凵
𪨚	尸䒑廾丶王
𣈖	目廾扌
𣅘	日一丂
𢳳	扌山亼冊
𫸉	广予辵土羊
𡅨	口竹𠂊厂八言
𫯐	夕夕木一
𤐡	火土鬼
嵿	山丁頁
𥗳	石宀夂口頁
𥮉	竹甫
𫮂	土广由
螉	虫公羽
𩊾	革龴用
𬩕	辵冎口午
𱣜	木扌厂卩
𦚗	月匚巾
𪹜	火广車
𪭥	扌𠂇工
𢫝	扌夂冫
𪵦	立日气
𩚵	食甘
𥞖	禾用
𦪵	舟竹其
𤳧	口丿口田艸廾
𨃐	足艸厶口
𩤕	馬丰衤
𫃀	米宀女
𫃩	糸女彐丨
𤒴	火水日幺幺火
𢏿	弓宀夕卩
釖	金刀
鐄	金廿由八
𬁀	氏日小丿
𥬧	竹人卜一
𧦔	几言十
𢷮	扌业土寸
𢲨	扌水𠂊母
𦟂	月辵米
𢠄	心山宀示
𩺺	魚白匕旡
𣵲	水人半
𣖖	木扌士寸
𫯰	夫千田土
𢂰	巾爪尹
𪮍	手甘木
𢘭	心用
𡀷	口辵𠂆十目
𨀊	足㇕丿子
𥹀	米心
𠷦	口象𠂊力
𣘌	木示口𠂊
𢩮	扌弋
𤃠	水食爪女
𦄃	糸扌斤口
𥂉	一屮二欠皿
𡄨	口山女木中攴
𪰓	日干八
埁	土山亼㇕
𤳰	尸毛尸丶一田凵
𫀥	亠乂凵冂厶廿日
𢜝	心一中彐
𦞍	言十月
𫓆	金十甫寸
𫼴	手口丿口
𫥛	冫三口木
𬗽	糸田木寸
忊	心丁
𦹶	艸木貝
糆	米頁圍
𬜊	舌貝刀
𢜢	心行皮
𧋃	虫才子
𠿲	隹口日一
𠻼	口艸豆
𣓆	木爪工一
𧿆	足巳
𡱩	扌丿七尸丶
𠞛	戶羽刀
𦛍	月一冄
𬳚	八頁扌足
𧽇	申丿走巳
𨐸	辛癶豆
𬦶	足至刀
𫢍	斤人
𩭜	長彡口欠
𬀶	日生刀
𥿁	糸王
挭	扌一日乂
䌌	糸羽白
𡉽	土宀
𤻏	疒臼土殳
𢺓	扌雨水爪工一
䃹	石門木四
拪	扌西
𡊸	土戈𠂇
𣌛	日一三又木頁
𫥯	尸丶丶田凵尸毛
𬍍	犬耂十冂半
𫅰	非心羽
𪸁	水广廿又土皮
𫁔	穴工匚王
𢜜	心虎
淁	水立女
𩅻	雨水耂
𣼱	水人田冂厶
𫺽	自心亼卩
𲃪	足文寸
𧺂	耂見土火
𩅘	雨辵木中
𢩧	扌乙
𢭻	扌口欠
𤴪	疒几
𢥖	心齊示
𣇜	日貝
𨰲	金臣𠂊一四見
𥢉	士冂禾木冂
𡀠	口人廿丿用
𠼼	口艸爪子
𠐬	人禾㇕丿頁
𣘈	𠂊木亼冊
𨷯	門臼牙廾扌
𠛌	冂𠂊刀
嚛	口白幺幺木
𬛘	月八酉寸
𬛒	月水耂
𥉲	目尸廿衤
𬷊	鳥瓜
𩠔	八頁毛
𡫨	宀弋八山見
𢪮	扌木
𪜾	人且力
𠼴	口匕頁
𬞚	艸石衣十
𬧇	足水爪女
𡒮	申日一勿土
𨦁	金人士
𢵉	扌貝丿之
𢚹	心日丂一
𬆅	小冂口一止
𨁬	足人申
𠔮	䒑彐二八凡
𣎷	木乙
𢒎	冃兀彡
𬙖	四一卜
𨕭	卜一辵車
𧎝	虫廾一大
𧿐	足千
𤮒	瓦尸婁
𠝕	刀日匕匕
𧿫	足冫十
𠷥	口京丁
𬺗	立申一卜
𤇮	火丿之
𠾔	口禾公𠂊
𣘁	木丁口丁口
𡃋	亼冊口貝
𫊔	艸耂歹刀火
𡮓	千𠂊匕小丿
𥶯	鬼竹由
𬂇	月王刀王
㧵	扌不口
𢪱	扌勿
𢖕	行幺夂婁
𪩬	巴竹
𩚧	食戈
𠅎	亡𠂊大
𦨑	舟才
𪽸	疒走戈乚
𦚔	月刀口
𥗎	石禾𠂇匕日
𨅾	足三木
幍	巾爪臼
𢢲	心艸廿乚木
𤢫	犬一白大屮
㘃	口艸𠂇口心
𪹰	火文隹
𣞃	口木匚三口
𥶂	竹其夕夕
𨄟	土隹足
𩷶	魚艸亡
𩳴	鬼土土卜
𪸯	火爪女
𪡭	口酉巳
㳹	水木王
匬	匚亼月刀
𪬲	八刀心心艮
𠜏	口巾刀
𢶶	扌立日心
𧁴	艸亼口口从刀
𥊗	目水火火
𢶻	扌艸凡虫
𣠘	木竹白⺍十
𪸟	火夕卜
𬛎	月冂隹
𢭫	扌阝一兀
𪬫	立日心竹
𫢵	人氏一一卜
𨘗	辵业土寸
𦵙	艸水女口
𪷄	水月公𠂊
𠽇	口水白工
𣄇	方亼冊
𠽛	口阝亼㇕二厶
𨠉	酉心
厔	厂至
𩆡	雨辵月午凵
𪂱	鳥卜日十
𦟍	月艸丶彑
𦜀	月口犬
𢹨	扌糸三厶人彡
𣲍	水兀
𪉾	卜圍米𠂊母攴
𤼓	疒艸臣𠂊一皿
𪰃	方𠂊其半
𥧪	王廾穴工
𪾋	二又皿
𬆃	一止水一巾
𪽖	冄阝田
𩮔	長彡冂車
𫡭	土田土乙
𢴞	手四从
𨖼	辵丿四从
𩙻	乙冫非非心
𥑶	石耒
𨮈	金立日欠
𠴑	口艸女
𣑴	木水工
𫜵	爪
頺	禾㇕丿頁
𢰽	扌𠂊彐心
𩅀	雨土半丮
𦚖	月丿之
𪯛	方攴丰糸
𪁴	鳥八公
𣼯	水土立口
睈	目口千土
𥃚	立日舟殳皿
𢚶	心爪女
𣠰	木竹門日
𨃏	足人彐冂又
𫃉	西米一屮
𤺯	疒門心
𫮹	土艸一火日小
𬎸	臼𠂊生
䘜	衤巾
𤽸	白爿士
𫤠	牛𠂊日匕匕
𧦖	言丿屮
𡱶	尸口丿口
𣗱	禾刀木一卜
𣟂	木宀艸見丶
𦠯	月門木
𠸥	口言十
𣎞	巴月土𠂊夂
𠽀	口人田冂厶
𠳨	口𠂊母
𤑉	火臼牙廾
𪔡	貝十豆十又
𫥣	䒑彐二八丿几
阦	阝火
𣭃	圍人毛
𥱬	竹言巳
𬍄	犬广木木
𥿂	糸心
𩹹	魚隹又
𫐽	辵米小丿
𫗁	几二辵艮
𡂅	口山囟𠂊夂
鴂	龴人鳥
𢉽	广木十口
𩕳	宀心皿丁頁
𨤵	田土水火火
𫇶	艸一冄
𧒅	虫貝丿之
𠼷	厶口十戈口
𢝜	心京丁
𪱡	月人示
𬜜	舟禾丿刀人水
𢸢	扌竹彑豕
𠤩	四厶月匕匕匕
𩻻	魚一火日小
𠁑	廿𠂊冂巾一卜
撁	扌亠幺冂牛
𦕳	耳耂匕
熣	火山隹
𪣱	土立竹
𥺺	米山立
䨔	雨小兀
𫡌	中中䒑大卩
䳧	鳥人龴矢
𬳕	八頁竹
䁛	目鬼
𣗓	二木耂
𫋩	虫見廿𠂊匕口火
𫺴	亡心口月
刦	土厶刀
伵	人四
𥿀	糸日
䓊	艸工㇕口
𡏟	土月午凵
𨇉	足山一火日小
𬇅	毛匚三口
𠸼	口辵一力十
𤈤	火勹乂凵
𪵤	气丁口
𠻷	口王見
𥌦	目夫夫車
𫃔	米卜口䒑大卩
𧍊	虫厂土土
𬒼	示乚夕夕
𨹬	阝口丿口
𣖝	木艸人士
𫱏	亡女艸廾
𨀑	夕卜足
𠦩	十木攴
𢲮	扌耳止
𪮦	扌行日一寸
𢤢	心土𠂊土丮火
𡀇	口艸千田土
𨁝	足十冂子
𡾫	山禾㇕丿頁
𦟻	月匚艸𠂇口
𪇌	鳥曲辰
𪟦	田力隹
笣	竹勹巳
𪸔	火止
𣵮	水丰阝
㕸	口立
𢯮	扌田月
𦨜	舟戈
𧎛	虫穴犬
𣎊	月尸目
𦢳	戶月爪象
猚	犬隹
𦓅	耂匕艸人木
𬈋	水二又皿
𨱪	長凡一丶
𨔊	辵衣十
𫡔	竹一亡
𪱮	亡月千土工貝
𦂾	糸辵𠂊大
𢷂	扌歹又米
𫆿	田月辵米
𫌄	衤厶大三
𢯠	扌水皮
𧘸	衤一屮
𤾰	白匕矢龴足
𣦰	厂禾禾止一口乂
𬩍	辵夕夕米
𦼛	艸走人彡
𥉸	目臣又土
𪿄	目竹立申
𤶺	疒口欠
𫑺	酉㠯一巾
𬲄	几二穴公
𥬉	竹勹厶
𧢑	見門日
𩟂	食辵冎口
𤒠	火耂見
𪹷	火日甘衤
䠏	足癶一大
𨃋	足䒑巾
𨴦	又丰門
𤟂	犬亡月
檒	木木凡虫
𨅰	足木丂口又一
𠻉	口辵舌
𤔷	㇕丿又皿爪尹
𮬩	心鳥
𪾭	目木木
𪬪	竹亼月刀心
𠳑	口扌匕卩
𫱩	女又广廿又
𫶾	巾人
𥙪	示乚半
𫾝	广木木手且八
𫘃	禾日立日欠
𩵿	魚卜㇕
𠁙	不言𠂊卜
𧔚	虫穴身弓
柆	木立
𩕆	立日十頁
𤸨	疒𠂊⺍小
𫑽	酉足木中
吔	口也
𨯛	金艸阝亼㇕二厶
𦭦	艸丶王
鈢	金木
𧐻	虫土隹
𬱍	巛頁方人冫
𦍛	羊丶水乚
𦇮	糸金千田土
𢇢	广山
𠺱	口工凡心
𠺲	口扌辰
𠴤	口土心
𨌀	車耳
𩅹	雨水尸目
𫪸	工㇕口四
𠈋	人戈𠂇
𤓢	火日衣口口甘
𡂲	口一大卜一人歹刀
𥉫	目立申
𡃓	口扌釆田
𫈨	艸田人八
𬢀	斤欠見
𡃊	口禾𠂇匕日
𫧣	十冂半竹
𫇰	艸丨日
𥸒	竹日衣口口甘
篘	竹勹屮勹屮
澾	水辵土羊
㯿	木巛囟釆
𤮠	瓦艸冃豕
𥉩	立申目
𡆗	口辵四糸隹
𨇑	足四厶月匕匕
𫈜	艸水由
𣼮	水日一止匕
𫤏	人匕頁辵匕卩
𥯒	竹十戈口
𪠺	口扌丮
𠼵	口人京丁
膁	月䒑彐二八
𠴠	口亼内
𫊿	虫公廾
𬛩	臣卜十冂半
𪅨	禾夕夕鳥
𨨤	金心土厶
𩈘	一木頁圍
㗙	口勹屮勹屮
鵉	亦鳥
𥳅	竹辵言
𪺘	爪尹卜貝
𪽏	田亼龴
𤭵	瓦立日
𪬏	心禾日
𫁧	立行士寸
𫫺	口耳由丂
𬷎	𠂆口鳥
𣱭	气亠回禾
𪡿	口月一巛工
𥸷	米欠
𢷁	扌月十冂半
𦅰	糸西日十
𫐹	辵尸目
𥅿	目扌丮
𫒬	金人夕夕
𦪨	舟足一口乂
𫷞	𠂊㐄非心
𨦀	金口丩
𠶤	口小冂口
𤬈	人龴矢瓜
𤮗	瓦足夂口
𠸒	口人口木
𥧩	穴糸内
𤯱	大丁口生
𥻠	米目小丿
𡮋	小木攴
啺	口日一勿
𪾦	目卜尸
𨫅	金人亼冊
𢱒	扌羊大
𦅱	糸虫𠂊木
𣦛	人小冂口一止
𦊚	四木一
秥	禾卜口
𣈘	日广卜口
𥜀	尸毛示且
𪨐	尸丶冫大丶
㵣	水日勹亡欠
𦤰	自犬亼㇕貝
𤡌	犬門一力
𠻊	口广廿巾
𡌢	土亼㇕口
𨀤	足耒
𡭺	小丿而
𤞖	犬耒
𨗊	辵耂阝
𦗝	耳車斤
𣐆	木七刀
𫫀	口立丁口
𬛕	木从戶月
𪟅	冫龴人刀
𠴎	口水丿大
𠯋	口八丂
𫲤	刀口子
嚂	口臣𠂊一皿
𦝅	月人刀心
矑	目虎田皿
𦡬	月亼一乂凵冂厶
𪁆	鳥𠂆口
𢶹	扌日立日
𪸽	火人至
𫻔	心貝戈戈
𡮄	小宀夕卩
焩	火月月
﨏	土八公
𠓇	小兀丶艮月
𪆣	日京鳥
𬩥	辵豕木从
𩺯	方𠂊矢魚
橬	木旡旡日
𢂜	尹𠂇巾
𣳢	水夕卜
𪬡	心二又貝
𥊣	小冂口十目
𡺥	山田冂厶
𦟪	月辵車
𢭾	扌艸凡
𢳆	扌士方攴
𣙙	木木中攴
𥒦	石土也
啌	口穴工
稴	禾䒑彐二八
𫣂	人㇕丿又皿
㖺	口廾日
𦛼	月斤廾
𦟏	月广車
𤮞	山鬼瓦
𡄬	亼口二厶鬼
𡄁	口广亠回禾
㖹	口八刀皿
𤞦	犬𠂊母
𠸘	口人八公
泑	水幺力
𡥚	子丁口
𨧆	金不口
𥭶	竹艸亡
𣆯	日行
𥸠	竹冎月曲豆
𤺲	疒小冂口攴
𨀽	足口巾
𤻼	疒魚日
刟	刀口刀
𱏰	小兀雨田
塳	土辵夂丰
𢱘	扌立厂彡
𪤿	夕夕土田土
𤶏	疒小兀
𨇵	足土土土兀夕夕
𡆞	口丮丮卯亞斤
𤑟	火魚日
𤏧	火竹亼口
𬕹	竹立申一卜
𦣎	月廿口夫隹
𢙔	心示乚
𦮲	艸示乚
𢠧	心囟𠂊夂
苭	艸幺力
𬑵	半矢豆
𱞋	心卜尸
𨇗	足厂禾禾止
𣰳	毛竹立申
𦟑	月人大丁口
𫯨	尸毛一大
𪥔	穴工大
𤢗	犬雨田
𠷇	口方𠂊也
𩄲	雨辵米
𬖆	竹立申王廾
𢥷	自心匕矢龴足
𨘘	尸毛辵木中
𤮾	兀甘
𣙫	木竹立
𨅻	足穴牛口
噒	口米夕㐄
𩖅	婁攴頁
𡅬	口心衣四水
𨡨	酉其
摙	扌辵車
𣄒	方人冫才土
𬏡	疒戈丿
𦃐	糸又冫虫
𬵿	魚艸門木四
𤚧	口丿七宀牛
𨧰	金千𠂊匕
𥴘	竹女甘木
𧹿	土火人旡旡日
